venue_id,venue_name_clean,venue_address,latitude,longitude,geo_zone,distance_from_tunis_km,day_int,day_text,day_text_fr,day_mean,day_max,traffic_pct,hour,hour_period,visit_window_quality
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,0.0,8,Matin (8-11h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,0.0,9,Matin (8-11h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,0.0,10,Matin (8-11h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,0.0,11,Matin (8-11h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,0.0,12,Midi (12-13h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,45.0,13,Midi (12-13h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,70.0,14,Après-midi (14-17h),Chargé
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,65.0,15,Après-midi (14-17h),Chargé
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,55.0,16,Après-midi (14-17h),Chargé
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,35.0,17,Après-midi (14-17h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,25.0,18,Soir (18-20h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,20.0,19,Soir (18-20h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,20.0,20,Soir (18-20h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,15.0,21,Soirée (21-23h),Creux
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,15.0,22,Soirée (21-23h),Creux
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,5,Saturday,Samedi,16.0,69.0,10.0,23,Soirée (21-23h),Creux
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,10.0,0,Nuit (0-7h),Creux
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,15.0,1,Nuit (0-7h),Creux
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,20.0,2,Nuit (0-7h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,0.0,3,Nuit (0-7h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,0.0,4,Nuit (0-7h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,0.0,5,Nuit (0-7h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,0.0,6,Nuit (0-7h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,0.0,7,Nuit (0-7h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,0.0,8,Matin (8-11h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,0.0,9,Matin (8-11h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,0.0,10,Matin (8-11h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,0.0,11,Matin (8-11h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,0.0,12,Midi (12-13h),Trop calme (fermé?)
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,70.0,13,Midi (12-13h),Chargé
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,75.0,14,Après-midi (14-17h),Chargé
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,65.0,15,Après-midi (14-17h),Chargé
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,40.0,16,Après-midi (14-17h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,25.0,17,Après-midi (14-17h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,20.0,18,Soir (18-20h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,15.0,19,Soir (18-20h),Creux
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,20.0,20,Soir (18-20h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,25.0,21,Soirée (21-23h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,25.0,22,Soirée (21-23h),Optimal
ven_495645516651456a694a36524968344c4c6b61414159654a496843,Pharmacie de nuit,55 Av. Fethi Zouhir Ariana Tunisia,36.8793585,10.1854167,Grand Tunis,6.93,6,Sunday,Dimanche,19.0,77.0,25.0,23,Soirée (21-23h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,0,Nuit (0-7h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,1,Nuit (0-7h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,60.0,2,Nuit (0-7h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,55.0,3,Nuit (0-7h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,65.0,4,Nuit (0-7h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,60.0,5,Nuit (0-7h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,45.0,6,Nuit (0-7h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,35.0,7,Nuit (0-7h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,25.0,8,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,25.0,9,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,20.0,10,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,35.0,11,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,55.0,12,Midi (12-13h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,25.0,13,Midi (12-13h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,25.0,14,Après-midi (14-17h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,15,Après-midi (14-17h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,16,Après-midi (14-17h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,17,Après-midi (14-17h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,18,Soir (18-20h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,19,Soir (18-20h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,20,Soir (18-20h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,21,Soirée (21-23h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,22,Soirée (21-23h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,0,Monday,Lundi,41.0,66.0,0.0,23,Soirée (21-23h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,0,Nuit (0-7h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,1,Nuit (0-7h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,20.0,2,Nuit (0-7h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,20.0,3,Nuit (0-7h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,25.0,4,Nuit (0-7h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,45.0,5,Nuit (0-7h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,55.0,6,Nuit (0-7h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,55.0,7,Nuit (0-7h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,40.0,8,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,35.0,9,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,25.0,10,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,35.0,11,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,40.0,12,Midi (12-13h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,25.0,13,Midi (12-13h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,5.0,14,Après-midi (14-17h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,15,Après-midi (14-17h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,16,Après-midi (14-17h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,17,Après-midi (14-17h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,18,Soir (18-20h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,19,Soir (18-20h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,20,Soir (18-20h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,21,Soirée (21-23h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,22,Soirée (21-23h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,1,Tuesday,Mardi,32.0,53.0,0.0,23,Soirée (21-23h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,0.0,0,Nuit (0-7h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,0.0,1,Nuit (0-7h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,20.0,2,Nuit (0-7h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,5.0,3,Nuit (0-7h),Trop calme (fermé?)
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,20.0,4,Nuit (0-7h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,40.0,5,Nuit (0-7h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,75.0,6,Nuit (0-7h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,60.0,7,Nuit (0-7h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,60.0,8,Matin (8-11h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,25.0,9,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,25.0,10,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,35.0,11,Matin (8-11h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,55.0,12,Midi (12-13h),Chargé
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,40.0,13,Midi (12-13h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,35.0,14,Après-midi (14-17h),Optimal
ven_517530745653414851793352495256767042676b30554f4a496843,Pharmacie,Cité des infirmiers (à coté de Tasty Lounge Gabès 6014 Tunisia,33.888077,10.0975221,Centre-Sud,325.96,2,Wednesday,Mercredi,38.0,73.0,0.0,15,Après-midi (14-17h),Trop calme (fermé?)
